USGS,site_no,Date,Temp (max),A,Temp (min),A
USGS,11074000,3/11/04,15.5,A,15,A
USGS,11074000,3/12/04,16,A,15,A
USGS,11074000,3/13/04,16.5,A,15.5,A
USGS,11074000,3/14/04,16.5,A,16,A
USGS,11074000,3/15/04,17.5,A,16.5,A
USGS,11074000,3/16/04,18,A,17.5,A
USGS,11074000,3/17/04,18.5,A,17.5,A
USGS,11074000,3/18/04,18.5,A,18,A
USGS,11074000,3/19/04,19,A,18.5,A
USGS,11074000,3/20/04,19,A,18.5,A
USGS,11074000,3/21/04,19,A,18.5,A
USGS,11074000,3/22/04,19.5,A,19,A
USGS,11074000,3/23/04,19.5,A,19,A
USGS,11074000,3/24/04,19.5,A,19,A
USGS,11074000,3/25/04,19.5,A,19,A
USGS,11074000,3/26/04,19.5,A,19,A
USGS,11074000,3/27/04,19.5,A,19,A
USGS,11074000,3/28/04,20,A,18.5,A
USGS,11074000,3/29/04,20,A,19,A
USGS,11074000,3/30/04,19.5,A,19,A
USGS,11074000,3/31/04,19.5,A,19,A
USGS,11074000,4/1/04,19.5,A,19,A
USGS,11074000,4/2/04,19,A,18.5,A
USGS,11074000,4/3/04,19,A,18.5,A
USGS,11074000,4/4/04,19,A,18.5,A
USGS,11074000,4/5/04,19,A,18.5,A
USGS,11074000,4/6/04,19,A,18.5,A
USGS,11074000,4/7/04,19,A,18.5,A
USGS,11074000,4/8/04,19,A,19,A
USGS,11074000,4/9/04,19.5,A,19,A
USGS,11074000,4/10/04,19.5,A,19,A
USGS,11074000,4/11/04,20.5,A,19,A
USGS,11074000,4/12/04,20,A,19.5,A
USGS,11074000,4/13/04,20,A,19.5,A
USGS,11074000,4/14/04,20,A,19.5,A
USGS,11074000,4/15/04,20,A,19.5,A
USGS,11074000,4/16/04,20.5,A,19.5,A
USGS,11074000,4/17/04,20,A,19.5,A
USGS,11074000,4/18/04,19.5,A,18,A
USGS,11074000,4/19/04,19,A,18,A
USGS,11074000,4/20/04,19.5,A,18.5,A
USGS,11074000,4/21/04,19.5,A,18.5,A
USGS,11074000,4/22/04,19.5,A,18.5,A
USGS,11074000,4/23/04,20.5,A,19,A
USGS,11074000,4/24/04,20,A,19,A
USGS,11074000,4/25/04,20.5,A,19.5,A
USGS,11074000,4/26/04,21,A,19.5,A
USGS,11074000,4/27/04,21,A,20,A
USGS,11074000,4/28/04,21.5,A,20.5,A
USGS,11074000,4/29/04,21.5,A,21,A
USGS,11074000,4/30/04,22,A,21,A
USGS,11074000,5/1/04,22,A,21,A
USGS,11074000,5/2/04,22.5,A,21.5,A
USGS,11074000,5/3/04,23,A,22,A
USGS,11074000,5/4/04,23.5,A,22.5,A
USGS,11074000,5/5/04,24,A,23.5,A
USGS,11074000,5/6/04,24,A,23.5,A
USGS,11074000,5/7/04,25,A,23,A
USGS,11074000,5/8/04,26,A,21,A
USGS,11074000,5/9/04,26,A,20,A
USGS,11074000,5/10/04,25.5,A,20,A
USGS,11074000,5/11/04,25.5,A,20,A
USGS,11074000,5/12/04,25.5,A,20,A
USGS,11074000,5/13/04,26,A,19.5,A
USGS,11074000,5/14/04,27,A,20.5,A
USGS,11074000,5/15/04,25.5,A,21,A
USGS,11074000,5/16/04,25.5,A,20.5,A
USGS,11074000,5/17/04,24,A,21,A
USGS,11074000,5/18/04,25,A,21,A
USGS,11074000,5/19/04,25,A,20.5,A
USGS,11074000,5/20/04,24.5,A,20.5,A
USGS,11074000,5/21/04,24,A,20.5,A
USGS,11074000,5/22/04,24,A,19.5,A
USGS,11074000,5/23/04,23,A,20,A
USGS,11074000,5/24/04,24,A,20,A
USGS,11074000,5/25/04,22.5,A,20,A
USGS,11074000,5/26/04,24,A,19.5,A
USGS,11074000,5/27/04,24.5,A,19.5,A
USGS,11074000,5/28/04,23,A,20.5,A
USGS,11074000,5/29/04,25,A,20,A
USGS,11074000,5/30/04,26.5,A,20.5,A
USGS,11074000,5/31/04,27,A,21.5,A
USGS,11074000,6/1/04,27,A,21.5,A
USGS,11074000,6/2/04,28,A,21.5,A
USGS,11074000,6/3/04,28.5,A,22,A
USGS,11074000,6/4/04,29,A,22,A
USGS,11074000,6/5/04,29,A,22,A
USGS,11074000,6/6/04,28,A,22,A
USGS,11074000,6/7/04,24.5,A,22,A
USGS,11074000,6/8/04,26,A,21,A
USGS,11074000,6/9/04,25,A,20,A
USGS,11074000,6/10/04,26.5,A,20,A
USGS,11074000,6/11/04,27,A,20.5,A
USGS,11074000,6/12/04,27.5,A,21,A
USGS,11074000,6/13/04,28,A,21.5,A
USGS,11074000,6/14/04,28,A,21.5,A
USGS,11074000,6/15/04,27.5,A,22,A
USGS,11074000,6/16/04,26.5,A,22,A
USGS,11074000,6/17/04,27.5,A,22,A
USGS,11074000,6/18/04,27,A,21.5,A
USGS,11074000,6/19/04,25,A,21.5,A
USGS,11074000,6/20/04,26.5,A,21,A
USGS,11074000,6/21/04,26,A,21.5,A
USGS,11074000,6/22/04,27,A,21.5,A
USGS,11074000,6/23/04,26.5,A,22.5,A
USGS,11074000,6/24/04,27,A,22.5,A
USGS,11074000,6/25/04,27,A,22,A
USGS,11074000,6/26/04,27.5,A,22.5,A
USGS,11074000,6/27/04,26.5,A,22,A
USGS,11074000,6/28/04,26,A,22.5,A
USGS,11074000,6/29/04,25.5,A,21.5,A
USGS,11074000,6/30/04,26,A,21.5,A
USGS,11074000,7/1/04,26,A,21,A
USGS,11074000,7/2/04,26.5,A,21,A
USGS,11074000,7/3/04,25.5,A,22,A
USGS,11074000,7/4/04,27,A,22,A
USGS,11074000,7/5/04,27.5,A,22.5,A
USGS,11074000,7/6/04,27.5,A,23,A
USGS,11074000,7/7/04,26.5,A,23,A
USGS,11074000,7/8/04,26,A,22.5,A
USGS,11074000,7/9/04,27,A,22,A
USGS,11074000,7/10/04,28.5,A,22.5,A
USGS,11074000,7/11/04,28.5,A,22.5,A
USGS,11074000,7/12/04,29,A,23.5,A
USGS,11074000,7/13/04,29.5,A,24,A
USGS,11074000,7/14/04,28.5,A,23.5,A
USGS,11074000,7/15/04,27.5,A,24,A
USGS,11074000,7/16/04,28.5,A,23.5,A
USGS,11074000,7/17/04,28.5,A,23,A
USGS,11074000,7/18/04,29,A,23,A
USGS,11074000,7/19/04,29.5,A,23.5,A
USGS,11074000,7/20/04,29.5,A,23.5,A
USGS,11074000,7/21/04,29.5,A,24,A
USGS,11074000,7/22/04,29,A,23.5,A
USGS,11074000,7/23/04,29,A,23.5,A
USGS,11074000,7/24/04,29.5,A,23.5,A
USGS,11074000,7/25/04,30,A,23.5,A
USGS,11074000,7/26/04,29.5,A,23.5,A
USGS,11074000,7/27/04,29,A,23,A
USGS,11074000,7/28/04,28.5,A,23,A
USGS,11074000,7/29/04,28,A,22.5,A
USGS,11074000,7/30/04,27.5,A,22.5,A
USGS,11074000,7/31/04,28,A,22.5,A
USGS,11074000,8/1/04,27.5,A,23,A
USGS,11074000,8/2/04,27,A,23,A
USGS,11074000,8/3/04,26.5,A,22,A
USGS,11074000,8/4/04,27.5,A,22.5,A
USGS,11074000,8/5/04,27.5,A,22.5,A
USGS,11074000,8/6/04,28,A,22,A
USGS,11074000,8/7/04,27.5,A,22,A
USGS,11074000,8/8/04,28,A,23,A
USGS,11074000,8/9/04,29,A,23.5,A
USGS,11074000,8/10/04,29,A,23.5,A
USGS,11074000,8/11/04,26.5,A,,
USGS,11074000,8/12/04,27,A,25.5,A
USGS,11074000,8/13/04,28,A,24.5,A
USGS,11074000,8/14/04,28.5,A,24,A
USGS,11074000,8/15/04,28,A,24,A
USGS,11074000,8/16/04,27.5,A,23.5,A
USGS,11074000,8/17/04,27.5,A,23,A
USGS,11074000,8/18/04,27.5,A,23,A
USGS,11074000,8/19/04,27,A,22.5,A
USGS,11074000,8/20/04,26.5,A,22.5,A
USGS,11074000,8/21/04,26,A,23,A
USGS,11074000,8/22/04,26,A,22,A
USGS,11074000,8/23/04,26,A,22,A
USGS,11074000,8/24/04,26,A,21.5,A
USGS,11074000,8/25/04,25.5,A,22,A
USGS,11074000,8/26/04,26.5,A,22.5,A
USGS,11074000,8/27/04,26.5,A,23,A
USGS,11074000,8/28/04,27,A,23,A
USGS,11074000,8/29/04,26.5,A,23,A
USGS,11074000,8/30/04,26.5,A,22.5,A
USGS,11074000,8/31/04,27,A,22.5,A
USGS,11074000,9/1/04,27.5,A,23,A
USGS,11074000,9/2/04,27,A,23,A
USGS,11074000,9/3/04,26,A,23.5,A
USGS,11074000,9/4/04,26.5,A,21.5,A
USGS,11074000,9/5/04,26.5,A,22,A
USGS,11074000,9/6/04,25.5,A,22,A
USGS,11074000,9/7/04,26.5,A,22,A
USGS,11074000,9/8/04,26.5,A,23,A
USGS,11074000,9/9/04,27.5,A,24.5,A
USGS,11074000,9/10/04,29,A,24.5,A
USGS,11074000,9/11/04,28.5,A,24.5,A
USGS,11074000,9/12/04,28,A,24,A
USGS,11074000,9/13/04,27,A,23.5,A
USGS,11074000,9/14/04,25.5,A,23,A
USGS,11074000,9/15/04,25.5,A,23,A
USGS,11074000,9/16/04,26.5,A,23.5,A
USGS,11074000,9/17/04,26,A,23,A
USGS,11074000,9/18/04,25.5,A,22.5,A
USGS,11074000,9/19/04,24.5,A,22.5,A
USGS,11074000,9/20/04,24,A,20.5,A
USGS,11074000,9/21/04,22.5,A,20,A
USGS,11074000,9/22/04,23.5,A,19.5,A
USGS,11074000,9/23/04,23.5,A,19.5,A
USGS,11074000,9/24/04,24,A,20,A
USGS,11074000,9/25/04,24.5,A,20.5,A
USGS,11074000,9/26/04,25.5,A,21.5,A
USGS,11074000,9/27/04,25.5,A,21.5,A
USGS,11074000,9/28/04,24.5,A,21.5,A
USGS,11074000,9/29/04,24,A,21.5,A
USGS,11074000,9/30/04,22,A,21,A
USGS,11074000,10/1/04,24,A,20,A
USGS,11074000,10/2/04,24,A,20,A
USGS,11074000,10/3/04,24.5,A,20.5,A
USGS,11074000,10/4/04,24,A,20.5,A
USGS,11074000,10/5/04,24,A,20.5,A
USGS,11074000,10/6/04,24,A,20,A
USGS,11074000,10/7/04,25,A,21,A
USGS,11074000,10/8/04,24.5,A,20.5,A
USGS,11074000,10/9/04,23.5,A,20.5,A
USGS,11074000,10/10/04,23,A,21,A
USGS,11074000,10/11/04,23,A,19.5,A
USGS,11074000,10/12/04,23.5,A,20,A
USGS,11074000,10/13/04,24,A,21.5,A
USGS,11074000,10/14/04,23.5,A,20,A
USGS,11074000,10/15/04,23,A,20.5,A
USGS,11074000,10/16/04,22,A,20.5,A
USGS,11074000,10/17/04,21,A,18,A
USGS,11074000,10/18/04,20,A,19,A
USGS,11074000,10/19/04,20,A,19.5,A
USGS,11074000,10/20/04,19.5,A,17.5,A
USGS,11074000,10/21/04,17.5,A,17,A
USGS,11074000,10/22/04,17,A,16.5,A
USGS,11074000,10/23/04,17,A,16.5,A
USGS,11074000,10/24/04,17,A,16.5,A
USGS,11074000,10/25/04,17.5,A,17,A
USGS,11074000,10/26/04,18,A,17,A
USGS,11074000,10/27/04,17.5,A,16.5,A
USGS,11074000,10/28/04,16.5,A,15,A
USGS,11074000,10/29/04,15.5,A,14.5,A
USGS,11074000,10/30/04,15,A,14.5,A
USGS,11074000,10/31/04,15,A,14.5,A
USGS,11074000,11/1/04,15.5,A,14.5,A
USGS,11074000,11/2/04,15.5,A,14.5,A
USGS,11074000,11/3/04,15,A,14.5,A
USGS,11074000,11/4/04,15,A,14.5,A
USGS,11074000,11/5/04,15,A,14.5,A
USGS,11074000,11/6/04,15,A,14.5,A
USGS,11074000,11/7/04,15,A,14.5,A
USGS,11074000,11/8/04,15.5,A,14.5,A
USGS,11074000,11/9/04,15,A,14.5,A
USGS,11074000,11/10/04,15.5,A,14.5,A
USGS,11074000,11/11/04,15.5,A,14.5,A
USGS,11074000,11/12/04,15.5,A,14.5,A
USGS,11074000,11/13/04,15.5,A,14.5,A
USGS,11074000,11/14/04,15.5,A,14.5,A
USGS,11074000,11/15/04,15.5,A,14.5,A
USGS,11074000,11/16/04,15.5,A,15,A
USGS,11074000,11/17/04,15.5,A,15,A
USGS,11074000,11/18/04,15.5,A,15,A
USGS,11074000,11/19/04,15.5,A,15,A
USGS,11074000,11/20/04,16,A,15.5,A
USGS,11074000,11/21/04,15.5,A,14.5,A
USGS,11074000,11/22/04,15,A,14.5,A
USGS,11074000,11/23/04,15,A,14.5,A
USGS,11074000,11/24/04,14.5,A,14,A
USGS,11074000,11/25/04,14.5,A,14,A
USGS,11074000,11/26/04,14,A,13.5,A
USGS,11074000,11/27/04,14,A,13.5,A
USGS,11074000,11/28/04,14,A,13,A
USGS,11074000,11/29/04,13,A,13,A
USGS,11074000,11/30/04,13,A,12.5,A
USGS,11074000,12/1/04,12.5,A,12,A
USGS,11074000,12/2/04,12.5,A,11.5,A
USGS,11074000,12/3/04,12,A,11.5,A
USGS,11074000,12/4/04,11.5,A,11,A
USGS,11074000,12/5/04,11.5,A,11,A
USGS,11074000,12/6/04,11,A,11,A
USGS,11074000,12/7/04,11,A,11,A
USGS,11074000,12/8/04,11,A,11,A
USGS,11074000,12/9/04,11.5,A,10.5,A
USGS,11074000,12/10/04,11.5,A,11,A
USGS,11074000,12/11/04,11.5,A,11,A
USGS,11074000,12/12/04,11.5,A,11,A
USGS,11074000,12/13/04,11.5,A,11,A
USGS,11074000,12/14/04,12,A,11.5,A
USGS,11074000,12/15/04,12.5,A,12,A
USGS,11074000,12/16/04,13.5,A,12.5,A
USGS,11074000,12/17/04,13.5,A,12.5,A
USGS,11074000,12/18/04,13.5,A,12.5,A
USGS,11074000,12/19/04,13.5,A,12.5,A
USGS,11074000,12/20/04,13,A,13,A
USGS,11074000,12/21/04,13.5,A,13,A
USGS,11074000,12/22/04,13.5,A,13,A
USGS,11074000,12/23/04,13,A,12.5,A
USGS,11074000,12/24/04,12.5,A,12,A
USGS,11074000,12/25/04,12.5,A,12,A
USGS,11074000,12/26/04,12.5,A,12,A
USGS,11074000,12/27/04,12.5,A,12,A
USGS,11074000,12/28/04,12.5,A,12,A
USGS,11074000,12/29/04,13,A,12,A
USGS,11074000,12/30/04,13,A,13,A
USGS,11074000,12/31/04,13,A,12.5,A
USGS,11074000,1/1/05,12.5,A,12.5,A
USGS,11074000,1/2/05,12.5,A,12,A
USGS,11074000,1/3/05,12.5,A,12,A
USGS,11074000,1/4/05,12,A,12,A
USGS,11074000,1/5/05,12,A,11.5,A
USGS,11074000,1/6/05,11.5,A,11,A
USGS,11074000,1/7/05,11.5,A,11,A
USGS,11074000,1/8/05,11.5,A,11,A
USGS,11074000,1/9/05,12,A,11.5,A
USGS,11074000,1/10/05,13.5,A,12,A
USGS,11074000,1/11/05,13.5,A,13.5,A
USGS,11074000,1/12/05,14,A,13.5,A
USGS,11074000,1/13/05,14,A,13.5,A
USGS,11074000,1/14/05,14,A,13.5,A
USGS,11074000,1/15/05,13.5,A,13,A
USGS,11074000,1/16/05,13,A,13,A
USGS,11074000,1/17/05,13,A,12.5,A
USGS,11074000,1/18/05,13.5,A,13,A
USGS,11074000,1/19/05,14.5,A,13.5,A
USGS,11074000,1/20/05,15,A,13.5,A
USGS,11074000,1/21/05,15,A,14,A
USGS,11074000,1/22/05,15.5,A,14,A
USGS,11074000,1/23/05,15.5,A,14.5,A
USGS,11074000,1/24/05,15.5,A,14.5,A
USGS,11074000,1/25/05,15,A,14.5,A
USGS,11074000,1/26/05,15,A,14.5,A
USGS,11074000,1/27/05,15,A,14.5,A
USGS,11074000,1/28/05,15,A,14.5,A
USGS,11074000,1/29/05,15,A,15,A
USGS,11074000,1/30/05,15,A,14.5,A
USGS,11074000,1/31/05,15,A,14.5,A
USGS,11074000,2/1/05,15,A,14,A
USGS,11074000,2/2/05,14.5,A,14,A
USGS,11074000,2/3/05,14.5,A,14,A
USGS,11074000,2/4/05,14.5,A,14,A
USGS,11074000,2/5/05,14,A,13.5,A
USGS,11074000,2/6/05,14,A,13.5,A
USGS,11074000,2/7/05,14,A,13.5,A
USGS,11074000,2/8/05,14,A,13.5,A
USGS,11074000,2/9/05,14,A,13.5,A
USGS,11074000,2/10/05,14,A,13.5,A
USGS,11074000,2/11/05,14.5,A,14,A
USGS,11074000,2/12/05,15,A,14.5,A
USGS,11074000,2/13/05,15,A,14.5,A
USGS,11074000,2/14/05,15.5,A,15,A
USGS,11074000,2/15/05,15.5,A,15,A
USGS,11074000,2/16/05,15.5,A,15,A
USGS,11074000,2/17/05,16.5,A,15,A
USGS,11074000,2/18/05,16,A,15.5,A
USGS,11074000,2/19/05,16,A,14,A
USGS,11074000,2/20/05,14,A,13.5,A
USGS,11074000,2/21/05,14,A,13.5,A
USGS,11074000,2/22/05,13.5,A,13.5,A
USGS,11074000,2/23/05,13.5,A,13.5,A
USGS,11074000,2/24/05,13.5,A,13.5,A
USGS,11074000,2/25/05,13.5,A,13.5,A
USGS,11074000,2/26/05,13.5,A,13.5,A
USGS,11074000,2/27/05,14,A,13.5,A
USGS,11074000,2/28/05,15,A,14,A
USGS,11074000,3/1/05,15,A,14.5,A
USGS,11074000,3/2/05,16,A,15,A
USGS,11074000,3/3/05,16.5,A,16,A
USGS,11074000,3/4/05,17,A,16.5,A
USGS,11074000,3/5/05,16.5,A,16,A
USGS,11074000,3/6/05,16.5,A,16,A
USGS,11074000,3/7/05,16.5,A,16,A
USGS,11074000,3/8/05,17,A,16.5,A
USGS,11074000,3/9/05,17,A,16.5,A
USGS,11074000,3/10/05,17.5,A,16.5,A
USGS,11074000,3/11/05,18,A,16.5,A
USGS,11074000,3/12/05,18,A,16.5,A
USGS,11074000,3/13/05,17.5,A,17,A
USGS,11074000,3/14/05,18.5,A,17,A
USGS,11074000,3/15/05,18.5,A,17.5,A
USGS,11074000,3/16/05,18,A,17,A
USGS,11074000,3/17/05,17.5,A,17,A
USGS,11074000,3/18/05,17,A,16.5,A
USGS,11074000,3/19/05,16.5,A,16,A
USGS,11074000,3/20/05,16.5,A,15.5,A
USGS,11074000,3/21/05,16.5,A,16,A
USGS,11074000,3/22/05,16.5,A,16,A
USGS,11074000,3/23/05,16.5,A,16,A
USGS,11074000,3/24/05,16.5,A,16,A
USGS,11074000,3/25/05,16,A,15.5,A
USGS,11074000,3/26/05,16,A,15.5,A
USGS,11074000,3/27/05,16,A,15.5,A
USGS,11074000,3/28/05,16,A,15.5,A
USGS,11074000,3/29/05,16,A,15.5,A
USGS,11074000,3/30/05,16.5,A,16,A
USGS,11074000,3/31/05,17,A,16,A
USGS,11074000,4/1/05,17,A,16,A
USGS,11074000,4/2/05,16.5,A,16,A
USGS,11074000,4/3/05,16.5,A,16,A
USGS,11074000,4/4/05,16.5,A,16,A
USGS,11074000,4/5/05,17.5,A,16,A
USGS,11074000,4/6/05,17,A,16.5,A
USGS,11074000,4/7/05,17,A,16.5,A
USGS,11074000,4/8/05,17,A,16.5,A
USGS,11074000,4/9/05,17.5,A,16.5,A
USGS,11074000,4/10/05,17.5,A,17,A
USGS,11074000,4/11/05,17.5,A,17.5,A
USGS,11074000,4/12/05,18,A,17.5,A
USGS,11074000,4/13/05,18,A,17.5,A
USGS,11074000,4/14/05,18,A,17.5,A
USGS,11074000,4/15/05,18,A,17.5,A
USGS,11074000,4/16/05,18.5,A,18,A
USGS,11074000,4/17/05,18.5,A,18,A
USGS,11074000,4/18/05,18.5,A,18,A
USGS,11074000,4/19/05,19,A,18,A
USGS,11074000,4/20/05,,,,
USGS,11074000,4/21/05,,,,
USGS,11074000,4/22/05,,,,
USGS,11074000,4/23/05,,,,
USGS,11074000,4/24/05,,,,
USGS,11074000,4/25/05,,,,
USGS,11074000,4/26/05,,,,
USGS,11074000,4/27/05,,,,
USGS,11074000,4/28/05,,,,
USGS,11074000,4/29/05,,,,
USGS,11074000,4/30/05,,,,
USGS,11074000,5/1/05,,,,
USGS,11074000,5/2/05,,,,
USGS,11074000,5/3/05,,,,
USGS,11074000,5/4/05,19,A,19,A
USGS,11074000,5/5/05,19,A,19,A
USGS,11074000,5/6/05,19.5,A,19,A
USGS,11074000,5/7/05,19.5,A,19.5,A
USGS,11074000,5/8/05,19.5,A,19.5,A
USGS,11074000,5/9/05,19.5,A,19.5,A
USGS,11074000,5/10/05,19.5,A,19.5,A
USGS,11074000,5/11/05,19.5,A,19.5,A
USGS,11074000,5/12/05,20,A,19.5,A
USGS,11074000,5/13/05,19.5,A,19.5,A
USGS,11074000,5/14/05,20,A,19.5,A
USGS,11074000,5/15/05,20,A,19.5,A
USGS,11074000,5/16/05,20,A,19.5,A
USGS,11074000,5/17/05,20,A,20,A
USGS,11074000,5/18/05,20,A,20,A
USGS,11074000,5/19/05,20.5,A,20,A
USGS,11074000,5/20/05,20.5,A,20,A
USGS,11074000,5/21/05,20.5,A,20.5,A
USGS,11074000,5/22/05,20.5,A,20.5,A
USGS,11074000,5/23/05,21,A,20.5,A
USGS,11074000,5/24/05,21,A,21,A
USGS,11074000,5/25/05,21.5,A,21,A
USGS,11074000,5/26/05,21.5,A,21,A
USGS,11074000,5/27/05,22,A,21.5,A
USGS,11074000,5/28/05,22,A,21.5,A
USGS,11074000,5/29/05,22,A,22,A
USGS,11074000,5/30/05,22,A,22,A
USGS,11074000,5/31/05,22,A,22,A
USGS,11074000,6/1/05,22,A,22,A
USGS,11074000,6/2/05,22,A,22,A
USGS,11074000,6/3/05,22,A,22,A
USGS,11074000,6/4/05,22,A,22,A
USGS,11074000,6/5/05,22,A,22,A
USGS,11074000,6/6/05,22,A,22,A
USGS,11074000,6/7/05,22,A,21.5,A
USGS,11074000,6/8/05,22,A,21.5,A
USGS,11074000,6/9/05,22,A,21.5,A
USGS,11074000,6/10/05,22,A,21.5,A
USGS,11074000,6/11/05,21.5,A,21.5,A
USGS,11074000,6/12/05,22,A,21.5,A
USGS,11074000,6/13/05,22,A,21.5,A
USGS,11074000,6/14/05,22,A,21.5,A
USGS,11074000,6/15/05,22,A,21.5,A
USGS,11074000,6/16/05,22,A,22,A
USGS,11074000,6/17/05,22,A,22,A
USGS,11074000,6/18/05,22,A,22,A
USGS,11074000,6/19/05,22,A,21.5,A
USGS,11074000,6/20/05,22,A,21.5,A
USGS,11074000,6/21/05,22,A,21.5,A
USGS,11074000,6/22/05,22,A,21.5,A
USGS,11074000,6/23/05,22,A,21.5,A
USGS,11074000,6/24/05,22,A,21.5,A
USGS,11074000,6/25/05,22,A,21.5,A
USGS,11074000,6/26/05,22,A,21.5,A
USGS,11074000,6/27/05,22,A,21.5,A
USGS,11074000,6/28/05,22,A,21.5,A
USGS,11074000,6/29/05,21.5,A,21,A
USGS,11074000,6/30/05,21.5,A,21,A
USGS,11074000,7/1/05,21.5,A,21,A
USGS,11074000,7/2/05,21.5,A,21.5,A
USGS,11074000,7/3/05,21.5,A,21.5,A
USGS,11074000,7/4/05,22,A,21.5,A
USGS,11074000,7/5/05,22,A,21.5,A
USGS,11074000,7/6/05,22,A,21.5,A
USGS,11074000,7/7/05,22,A,21.5,A
USGS,11074000,7/8/05,22,A,22,A
USGS,11074000,7/9/05,22.5,A,22,A
USGS,11074000,7/10/05,22.5,A,22,A
USGS,11074000,7/11/05,22.5,A,22,A
USGS,11074000,7/12/05,22.5,A,22,A
USGS,11074000,7/13/05,22.5,A,22.5,A
USGS,11074000,7/14/05,23,A,22.5,A
USGS,11074000,7/15/05,23,A,22.5,A
USGS,11074000,7/16/05,23,A,23,A
USGS,11074000,7/17/05,23.5,A,23,A
USGS,11074000,7/18/05,23.5,A,23,A
USGS,11074000,7/19/05,23.5,A,23,A
USGS,11074000,7/20/05,24,A,23.5,A
USGS,11074000,7/21/05,24,A,23.5,A
USGS,11074000,7/22/05,24,A,23.5,A
USGS,11074000,7/23/05,24,A,24,A
USGS,11074000,7/24/05,24.5,A,24,A
USGS,11074000,7/25/05,24.5,A,24,A
USGS,11074000,7/26/05,24.5,A,24,A
USGS,11074000,7/27/05,25,A,24.5,A
USGS,11074000,7/28/05,25,A,24.5,A
USGS,11074000,7/29/05,25,A,24.5,A
USGS,11074000,7/30/05,25,A,24.5,A
USGS,11074000,7/31/05,25,A,25,A
USGS,11074000,8/1/05,25,A,25,A
USGS,11074000,8/2/05,25,A,24.5,A
USGS,11074000,8/3/05,25,A,24.5,A
USGS,11074000,8/4/05,25,A,24.5,A
USGS,11074000,8/5/05,25,A,24.5,A
USGS,11074000,8/6/05,25,A,24.5,A
USGS,11074000,8/7/05,25,A,24.5,A
USGS,11074000,8/8/05,25,A,24.5,A
USGS,11074000,8/9/05,25,A,24.5,A
USGS,11074000,8/10/05,25,A,24.5,A
USGS,11074000,8/11/05,25,A,24.5,A
USGS,11074000,8/12/05,25,A,24.5,A
USGS,11074000,8/13/05,24.5,A,24,A
USGS,11074000,8/14/05,24.5,A,24,A
USGS,11074000,8/15/05,24,A,23.5,A
USGS,11074000,8/16/05,23.5,A,23,A
USGS,11074000,8/17/05,23,A,23,A
USGS,11074000,8/18/05,23,A,22.5,A
USGS,11074000,8/19/05,23,A,22.5,A
USGS,11074000,8/20/05,23,A,22.5,A
USGS,11074000,8/21/05,23,A,22.5,A
USGS,11074000,8/22/05,23,A,22.5,A
USGS,11074000,8/23/05,23,A,23,A
USGS,11074000,8/24/05,23,A,23,A
USGS,11074000,8/25/05,23.5,A,23,A
USGS,11074000,8/26/05,23.5,A,23,A
USGS,11074000,8/27/05,24,A,23.5,A
USGS,11074000,8/28/05,24.5,A,24,A
USGS,11074000,8/29/05,25,A,24.5,A
USGS,11074000,8/30/05,25,A,24.5,A
USGS,11074000,8/31/05,25,A,24.5,A
USGS,11074000,9/1/05,25,A,24,A
USGS,11074000,9/2/05,25,A,23,A
USGS,11074000,9/3/05,26.5,A,21,A
USGS,11074000,9/4/05,26.5,A,19.5,A
USGS,11074000,9/5/05,26,A,19,A
USGS,11074000,9/6/05,26.5,A,19,A
USGS,11074000,9/7/05,27,A,19,A
USGS,11074000,9/8/05,27,A,20,A
USGS,11074000,9/9/05,24.5,A,19.5,A
USGS,11074000,9/10/05,25.5,A,20,A
USGS,11074000,9/11/05,25.5,A,20,A
USGS,11074000,9/12/05,25.5,A,19,A
USGS,11074000,9/13/05,24.5,A,18.5,A
USGS,11074000,9/14/05,25,A,19,A
USGS,11074000,9/15/05,25,A,18.5,A
USGS,11074000,9/16/05,25.5,A,20.5,A
USGS,11074000,9/17/05,25,A,19,A
USGS,11074000,9/18/05,25.5,A,19,A
USGS,11074000,9/19/05,25.5,A,19.5,A
USGS,11074000,9/20/05,24,A,22,A
USGS,11074000,9/21/05,24.5,A,21.5,A
USGS,11074000,9/22/05,24.5,A,21,A
USGS,11074000,9/23/05,24.5,A,21.5,A
USGS,11074000,9/24/05,24.5,A,21,A
USGS,11074000,9/25/05,23.5,A,19.5,A
USGS,11074000,9/26/05,24,A,20,A
USGS,11074000,9/27/05,24,A,21,A
USGS,11074000,9/28/05,23.5,A,19,A
USGS,11074000,9/29/05,25,A,20,A
USGS,11074000,9/30/05,24,A,19.5,A
USGS,11074000,10/1/05,25,A,20.5,A
USGS,11074000,10/2/05,24,A,20,A
USGS,11074000,10/3/05,23.5,A,19.5,A
USGS,11074000,10/4/05,23.5,A,18,A
USGS,11074000,10/5/05,22.5,A,17,A
USGS,11074000,10/6/05,23.5,A,17,A
USGS,11074000,10/7/05,22.5,A,17.5,A
USGS,11074000,10/8/05,,,,
USGS,11074000,10/9/05,,,,
USGS,11074000,10/10/05,,,,
USGS,11074000,10/11/05,,,,
USGS,11074000,10/12/05,,,,
USGS,11074000,10/13/05,,,,
USGS,11074000,10/14/05,23.5,A,18,A
USGS,11074000,10/15/05,22,A,17.5,A
USGS,11074000,10/16/05,20.5,A,17,A
USGS,11074000,10/17/05,19,A,17,A
USGS,11074000,10/18/05,18,A,17,A
