USGS,site_no,Date,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,
USGS,9163500,4/22/07,11.9,A,10.6,A,,,,,
USGS,9163500,4/23/07,11.9,A,11,A,,,,,
USGS,9163500,4/24/07,12.1,A,10.3,A,,,,,
USGS,9163500,4/25/07,13.8,A,11,A,,,,,
USGS,9163500,4/26/07,14.8,A,12.9,A,,,,,
USGS,9163500,4/27/07,16,A,13.4,A,,,,,
USGS,9163500,4/28/07,16.9,A,14.4,A,,,,,
USGS,9163500,4/29/07,18,A,15.6,A,,,,,
USGS,9163500,4/30/07,18.4,A,16.6,A,,,,,
USGS,9163500,5/1/07,17.9,A,15.9,A,,,,,
USGS,9163500,5/2/07,15.9,A,14.9,A,,,,,
USGS,9163500,5/3/07,14.9,A,13.5,A,,,,,
USGS,9163500,5/4/07,13.5,A,12,A,,,,,
USGS,9163500,5/5/07,12.4,A,11.3,A,,,,,
USGS,9163500,5/6/07,11.3,A,9.9,A,,,,,
USGS,9163500,5/7/07,12,A,9.6,A,,,,,
USGS,9163500,5/8/07,14,A,11.3,A,,,,,
USGS,9163500,5/9/07,15.9,A,13.5,A,,,,,
USGS,9163500,5/10/07,17.4,A,15.2,A,,,,,
USGS,9163500,5/11/07,18.3,A,16.5,A,,,,,
USGS,9163500,5/12/07,18.6,A,17.1,A,,,,,
USGS,9163500,5/13/07,18,A,16.5,A,,,,,
USGS,9163500,5/14/07,16.6,A,14.9,A,,,,,
USGS,9163500,5/15/07,16.2,A,14.4,A,,,,,
USGS,9163500,5/16/07,15.8,A,14.3,A,,,,,
USGS,9163500,5/17/07,15.6,A,14,A,,,,,
USGS,9163500,5/18/07,15.6,A,14.2,A,,,,,
USGS,9163500,5/19/07,15.9,A,14.6,A,,,,,
USGS,9163500,5/20/07,16.6,A,14.6,A,,,,,
USGS,9163500,5/21/07,15.8,A,14.4,A,,,,,
USGS,9163500,5/22/07,14.9,A,13.6,A,,,,,
USGS,9163500,5/23/07,13.6,A,12.4,A,,,,,
USGS,9163500,5/24/07,12.8,A,11.2,A,,,,,
USGS,9163500,5/25/07,14.1,A,11.2,A,,,,,
USGS,9163500,5/26/07,15.2,A,13,A,,,,,
USGS,9163500,5/27/07,17.1,A,14.3,A,,,,,
USGS,9163500,5/28/07,18.1,A,16.1,A,,,,,
USGS,9163500,5/29/07,17.8,A,16.5,A,,,,,
USGS,9163500,5/30/07,17.2,A,15.3,A,,,,,
USGS,9163500,5/31/07,16.7,A,14.7,A,,,,,
USGS,9163500,6/1/07,17.5,A,15.2,A,,,,,
USGS,9163500,6/2/07,18.2,A,15.9,A,,,,,
USGS,9163500,6/3/07,18.1,A,16.6,A,,,,,
USGS,9163500,6/4/07,18.4,A,16.2,A,,,,,
USGS,9163500,6/5/07,18.3,A,16.9,A,,,,,
USGS,9163500,6/6/07,17.6,A,15,A,,,,,
USGS,9163500,6/7/07,15,A,13.5,A,,,,,
USGS,9163500,6/8/07,15,A,12.4,A,,,,,
USGS,9163500,6/9/07,16.4,A,13.9,A,,,,,
USGS,9163500,6/10/07,17.9,A,15.2,A,,,,,
USGS,9163500,6/11/07,18.1,A,16.7,A,,,,,
USGS,9163500,6/12/07,18.1,A,16.6,A,,,,,
USGS,9163500,6/13/07,18.3,A,15.9,A,,,,,
USGS,9163500,6/14/07,18.5,A,16.5,A,,,,,
USGS,9163500,6/15/07,20,A,17.1,A,,,,,
USGS,9163500,6/16/07,20.5,A,18.3,A,,,,,
USGS,9163500,6/17/07,20.6,A,18.6,A,,,,,
USGS,9163500,6/18/07,20.1,A,18.1,A,,,,,
USGS,9163500,6/19/07,19.5,A,17.6,A,,,,,
USGS,9163500,6/20/07,19.7,A,17.7,A,,,,,
USGS,9163500,6/21/07,19.8,A,17.9,A,,,,,
USGS,9163500,6/22/07,20.8,A,18,A,,,,,
USGS,9163500,6/23/07,21,A,18.6,A,,,,,
USGS,9163500,6/24/07,20.9,A,18.9,A,,,,,
USGS,9163500,6/25/07,21.1,A,18.9,A,,,,,
USGS,9163500,6/26/07,21.6,A,19.2,A,,,,,
USGS,9163500,6/27/07,21.7,A,19.8,A,,,,,
USGS,9163500,6/28/07,22.2,A,20,A,,,,,
USGS,9163500,6/29/07,22.6,A,20.8,A,,,,,
USGS,9163500,6/30/07,22.8,A,21.3,A,,,,,
USGS,9163500,7/1/07,22.8,A,21.4,A,,,,,
USGS,9163500,7/2/07,23.2,A,21.4,A,,,,,
USGS,9163500,7/3/07,23.8,A,21.8,A,,,,,
USGS,9163500,7/4/07,24.5,A,22.3,A,,,,,
USGS,9163500,7/5/07,25.4,A,23.1,A,,,,,
USGS,9163500,7/6/07,25.2,A,23,A,,,,,
USGS,9163500,7/7/07,25,A,23.2,A,,,,,
USGS,9163500,7/8/07,24.1,A,22.5,A,,,,,
USGS,9163500,7/9/07,23.9,A,21.6,A,,,,,
USGS,9163500,7/10/07,24.5,A,22,A,,,,,
USGS,9163500,7/11/07,24.7,A,22.6,A,,,,,
USGS,9163500,7/12/07,23.6,A,21.8,A,,,,,
USGS,9163500,7/13/07,24.4,A,21.8,A,,,,,
USGS,9163500,7/14/07,24.9,A,22.5,A,,,,,
USGS,9163500,7/15/07,25.4,A,23.2,A,,,,,
USGS,9163500,7/16/07,25.6,A,23.1,A,,,,,
USGS,9163500,7/17/07,25.3,A,23.8,A,,,,,
USGS,9163500,7/18/07,26.3,A,22.9,A,,,,,
USGS,9163500,7/19/07,25.8,A,24.1,A,,,,,
USGS,9163500,7/20/07,26,A,23.5,A,,,,,
USGS,9163500,7/21/07,25.7,A,23.5,A,,,,,
USGS,9163500,7/22/07,26,A,24.1,A,,,,,
USGS,9163500,7/23/07,26.1,A,24.2,A,,,,,
USGS,9163500,7/24/07,26.3,A,24.2,A,,,,,
USGS,9163500,7/25/07,26,A,24.4,A,,,,,
USGS,9163500,7/26/07,25.4,A,23.5,A,,,,,
USGS,9163500,7/27/07,25.9,A,24.3,A,,,,,
USGS,9163500,7/28/07,25.9,A,23.8,A,,,,,
USGS,9163500,7/29/07,26,A,24.1,A,,,,,
USGS,9163500,7/30/07,25.7,A,24,A,,,,,
USGS,9163500,7/31/07,26,A,23.6,A,,,,,
USGS,9163500,8/1/07,26.6,A,24.1,A,,,,,
USGS,9163500,8/2/07,25.6,A,24.5,A,,,,,
USGS,9163500,8/3/07,27,A,24.2,A,,,,,
USGS,9163500,8/4/07,25.8,A,22.4,A,,,,,
USGS,9163500,8/5/07,25,A,23.3,A,,,,,
USGS,9163500,8/6/07,23.7,A,22.2,A,,,,,
USGS,9163500,8/7/07,24,A,22.8,A,,,,,
USGS,9163500,8/8/07,23.4,A,21.8,A,,,,,
USGS,9163500,8/9/07,23.8,A,21.9,A,,,,,
USGS,9163500,8/10/07,23.7,A,21.2,A,,,,,
USGS,9163500,8/11/07,24.1,A,21.8,A,,,,,
USGS,9163500,8/12/07,25.2,A,22.6,A,,,,,
USGS,9163500,8/13/07,25.1,A,22.9,A,,,,,
USGS,9163500,8/14/07,24.8,A,22.7,A,,,,,
USGS,9163500,8/15/07,25.4,A,22.5,A,,,,,
USGS,9163500,8/16/07,25,A,23.5,A,,,,,
USGS,9163500,8/17/07,24.8,A,23.1,A,,,,,
USGS,9163500,8/18/07,24.3,A,22.6,A,,,,,
USGS,9163500,8/19/07,24,A,22.5,A,,,,,
USGS,9163500,8/20/07,23.2,A,21.6,A,,,,,
USGS,9163500,8/21/07,23.7,A,21.3,A,,,,,
USGS,9163500,8/22/07,23.3,A,21.3,A,,,,,
USGS,9163500,8/23/07,23.4,A,21.1,A,,,,,
USGS,9163500,8/24/07,24,A,21.2,A,,,,,
USGS,9163500,8/25/07,23.7,A,21.4,A,,,,,
USGS,9163500,8/26/07,23.5,A,21.2,A,,,,,
USGS,9163500,8/27/07,22.6,A,21.3,A,,,,,
USGS,9163500,8/28/07,23.3,A,20.7,A,,,,,
USGS,9163500,8/29/07,23.6,A,21.4,A,,,,,
USGS,9163500,8/30/07,23.8,A,21.5,A,,,,,
USGS,9163500,8/31/07,24,A,21.7,A,,,,,
USGS,9163500,9/1/07,23.9,A,21.7,A,,,,,
USGS,9163500,9/2/07,24.3,A,21.8,A,,,,,
USGS,9163500,9/3/07,24.3,A,21.9,A,,,,,
USGS,9163500,9/4/07,24.2,A,22.2,A,,,,,
USGS,9163500,9/5/07,24,A,22.1,A,,,,,
USGS,9163500,9/6/07,23,A,20.8,A,,,,,
USGS,9163500,9/7/07,22.6,A,20.8,A,,,,,
USGS,9163500,9/8/07,21.6,A,19.9,A,,,,,
USGS,9163500,9/9/07,20.6,A,19.2,A,,,,,
USGS,9163500,9/10/07,20.4,A,18.5,A,,,,,
USGS,9163500,9/11/07,19.7,A,17.7,A,,,,,
USGS,9163500,9/12/07,20.4,A,17.9,A,,,,,
USGS,9163500,9/13/07,20.1,A,18.3,A,,,,,
USGS,9163500,9/14/07,19.7,A,18.3,A,,,,,
USGS,9163500,9/15/07,20,A,18.2,A,,,,,
USGS,9163500,9/16/07,19.5,A,18.5,A,,,,,
USGS,9163500,9/17/07,19,A,17.8,A,,,,,
USGS,9163500,9/18/07,17.9,A,16.6,A,,,,,
USGS,9163500,9/19/07,17.3,A,16.1,A,,,,,
USGS,9163500,9/20/07,17.7,A,16.3,A,,,,,
USGS,9163500,9/21/07,18.2,A,16.6,A,,,,,
USGS,9163500,9/22/07,18.3,A,17,A,,,,,
USGS,9163500,9/23/07,17.6,A,16.4,A,,,,,
USGS,9163500,9/24/07,16.4,A,15.5,A,,,,,
USGS,9163500,9/25/07,15.5,A,13.6,A,,,,,
USGS,9163500,9/26/07,14.9,A,13.4,A,,,,,
USGS,9163500,9/27/07,15.3,A,13.8,A,,,,,
USGS,9163500,9/28/07,15.7,A,14.3,A,,,,,
USGS,9163500,9/29/07,15.1,A,13.6,A,,,,,
USGS,9163500,9/30/07,14.4,A,12.6,A,,,,,
USGS,9163500,10/1/07,13.9,A,13,A,,,,,
USGS,9163500,10/2/07,14,A,12.4,A,,,,,
USGS,9163500,10/3/07,14.5,A,12.9,A,,,,,
USGS,9163500,10/4/07,15.3,A,13.7,A,,,,,
USGS,9163500,10/5/07,16.4,A,15.1,A,,,,,
USGS,9163500,10/6/07,15.8,A,12.8,A,,,,,
USGS,9163500,10/7/07,13,A,11.9,A,,,,,
USGS,9163500,10/8/07,12.4,A,10.8,A,,,,,
USGS,9163500,10/9/07,12.8,A,11.1,A,,,,,
USGS,9163500,10/10/07,14.1,A,12.2,A,,,,,
USGS,9163500,10/11/07,14.7,A,13.1,A,,,,,
USGS,9163500,10/12/07,14.2,A,13.4,A,,,,,
USGS,9163500,10/13/07,13.8,A,12.8,A,,,,,
USGS,9163500,10/14/07,13.2,A,12.4,A,,,,,
USGS,9163500,10/15/07,13.2,A,11.8,A,,,,,
USGS,9163500,10/16/07,12.7,A,11.5,A,,,,,
USGS,9163500,10/17/07,12.1,A,11.3,A,,,,,
USGS,9163500,10/18/07,11.4,A,10.2,A,,,,,
USGS,9163500,10/19/07,11.1,A,9.7,A,,,,,
USGS,9163500,10/20/07,10.7,A,10,A,,,,,
USGS,9163500,10/21/07,10.3,A,9.2,A,,,,,
USGS,9163500,10/22/07,9.2,A,8.1,A,,,,,
USGS,9163500,10/23/07,9.1,A,7.7,A,,,,,
USGS,9163500,10/24/07,9.8,A,8.1,A,,,,,
USGS,9163500,10/25/07,10.4,A,8.8,A,,,,,
USGS,9163500,10/26/07,10.8,A,9.3,A,,,,,
USGS,9163500,10/27/07,10.6,A,9.7,A,,,,,
USGS,9163500,10/28/07,10.9,A,9.7,A,,,,,
USGS,9163500,10/29/07,10.5,A,9.6,A,,,,,
USGS,9163500,10/30/07,10.7,A,9.7,A,,,,,
USGS,9163500,10/31/07,11.5,A,10,A,,,,,
USGS,9163500,11/1/07,11.3,A,10.1,A,,,,,
USGS,9163500,11/2/07,11,A,9.8,A,,,,,
USGS,9163500,11/3/07,10.2,A,8.9,A,,,,,
USGS,9163500,11/4/07,9.4,A,8.2,A,,,,,
USGS,9163500,11/5/07,8.7,A,7.4,A,,,,,
USGS,9163500,11/6/07,8.4,A,7,A,,,,,
USGS,9163500,11/7/07,8.1,A,6.7,A,,,,,
USGS,9163500,11/8/07,8,A,6.6,A,,,,,
USGS,9163500,11/9/07,7.9,A,6.7,A,,,,,
USGS,9163500,11/10/07,8.2,A,7.1,A,,,,,
USGS,9163500,11/11/07,8.2,A,7.1,A,,,,,
USGS,9163500,11/12/07,9.1,A,7.8,A,,,,,
USGS,9163500,11/13/07,9,A,7.8,A,,,,,
USGS,9163500,11/14/07,9.3,A,8.3,A,,,,,
USGS,9163500,11/15/07,8.5,A,7.1,A,,,,,
USGS,9163500,11/16/07,7.2,A,6.1,A,,,,,
USGS,9163500,11/17/07,6.9,A,6,A,,,,,
USGS,9163500,11/18/07,6.8,A,5.9,A,,,,,
USGS,9163500,11/19/07,6.9,A,5.7,A,,,,,
USGS,9163500,11/20/07,7,A,5.8,A,,,,,
USGS,9163500,11/21/07,6.5,A,5.4,A,,,,,
USGS,9163500,11/22/07,5.4,A,4,A,,,,,
USGS,9163500,11/23/07,4,A,3,A,,,,,
USGS,9163500,11/24/07,3,A,2.1,A,,,,,
USGS,9163500,11/25/07,2.4,A,1.4,A,,,,,
USGS,9163500,11/26/07,2.7,A,1.5,A,,,,,
USGS,9163500,11/27/07,2.8,A,1.5,A,,,,,
USGS,9163500,11/28/07,3.1,A,2.2,A,,,,,
USGS,9163500,11/29/07,2.4,A,1.6,A,,,,,
USGS,9163500,11/30/07,1.7,A,1.4,A,,,,,
USGS,9163500,12/1/07,3.2,A,1.7,A,,,,,
USGS,9163500,12/2/07,3.8,A,2.8,A,,,,,
USGS,9163500,12/3/07,3.6,A,2.9,A,,,,,
USGS,9163500,12/4/07,3.2,A,2.4,A,,,,,
USGS,9163500,12/5/07,3.3,A,2.5,A,,,,,
USGS,9163500,12/6/07,3.8,A,2.9,A,,,,,
USGS,9163500,12/7/07,4.6,A,3.8,A,,,,,
USGS,9163500,12/8/07,4.9,A,4.4,A,,,,,
USGS,9163500,12/9/07,4.6,A,4.1,A,,,,,
USGS,9163500,12/10/07,4.1,A,2.9,A,,,,,
USGS,9163500,12/11/07,3.1,A,2.5,A,,,,,
USGS,9163500,12/12/07,2.5,A,1.6,A,,,,,
USGS,9163500,12/13/07,1.8,A,1.1,A,,,,,
USGS,9163500,12/14/07,1.8,A,0.9,A,,,,,
USGS,9163500,12/15/07,0.9,A,0,A,,,,,
USGS,9163500,12/16/07,0.1,A,0,A,,,,,
USGS,9163500,12/17/07,0,A,0,A,,,,,
USGS,9163500,12/18/07,0.1,A,0,A,,,,,
USGS,9163500,12/19/07,0.9,A,0,A,,,,,
USGS,9163500,12/20/07,1.9,A,0.6,A,,,,,
USGS,9163500,12/21/07,2,A,1.4,A,,,,,
USGS,9163500,12/22/07,1.5,A,0.7,A,,,,,
USGS,9163500,12/23/07,0.9,A,0.3,A,,,,,
USGS,9163500,12/24/07,0.8,A,0.1,A,,,,,
USGS,9163500,12/25/07,1.1,A,0.1,A,,,,,
USGS,9163500,12/26/07,0.4,A,0,A,,,,,
USGS,9163500,12/27/07,0.2,A,0,A,,,,,
USGS,9163500,12/28/07,0,A,0,A,,,,,
USGS,9163500,12/29/07,0,A,0,A,,,,,
USGS,9163500,12/30/07,0,A,0,A,,,,,
USGS,9163500,12/31/07,0,A,0,A,,,,,
USGS,9163500,1/1/08,0,A,0,A,,,,,
USGS,9163500,1/2/08,0,A,0,A,,,,,
USGS,9163500,1/3/08,0,A,0,A,,,,,
USGS,9163500,1/4/08,0,A,0,A,,,,,
USGS,9163500,1/5/08,0.1,A,0,A,,,,,
USGS,9163500,1/6/08,0.1,A,0,A,,,,,
USGS,9163500,1/7/08,0.6,A,0,A,,,,,
USGS,9163500,1/8/08,0.5,A,0,A,,,,,
USGS,9163500,1/9/08,0.5,A,0.1,A,,,,,
USGS,9163500,1/10/08,0.4,A,0,A,,,,,
USGS,9163500,1/11/08,0.4,A,0,A,,,,,
USGS,9163500,1/12/08,0.1,A,0,A,,,,,
USGS,9163500,1/13/08,0.3,A,0,A,,,,,
USGS,9163500,1/14/08,0.1,A,0,A,,,,,
USGS,9163500,1/15/08,0,A,0,A,,,,,
USGS,9163500,1/16/08,0,A,0,A,,,,,
USGS,9163500,1/17/08,0,A,0,A,,,,,
USGS,9163500,1/18/08,0,A,0,A,,,,,
USGS,9163500,1/19/08,0,A,0,A,,,,,
USGS,9163500,1/20/08,0,A,0,A,,,,,
USGS,9163500,1/21/08,0,A,0,A,,,,,
USGS,9163500,1/22/08,0,A,0,A,,,,,
USGS,9163500,1/23/08,0,A,0,A,,,,,
USGS,9163500,1/24/08,0,A,0,A,,,,,
USGS,9163500,1/25/08,0.6,A,0,A,,,,,
USGS,9163500,1/26/08,1.3,A,0,A,,,,,
USGS,9163500,1/27/08,1.1,A,0.5,A,,,,,
USGS,9163500,1/28/08,2.2,A,0.5,A,,,,,
USGS,9163500,1/29/08,1.4,A,0.2,A,,,,,
USGS,9163500,1/30/08,1.2,A,0.1,A,,,,,
USGS,9163500,1/31/08,0.1,A,0,A,,,,,
USGS,9163500,2/1/08,0.1,A,0,A,,,,,
USGS,9163500,2/2/08,0.3,A,0,A,,,,,
USGS,9163500,2/3/08,0,A,0,A,,,,,
USGS,9163500,2/4/08,1.6,A,0,A,,,,,
USGS,9163500,2/5/08,1,A,0,A,,,,,
USGS,9163500,2/6/08,0.2,A,0,A,,,,,
USGS,9163500,2/7/08,0,A,0,A,,,,,
USGS,9163500,2/8/08,0.3,A,0,A,,,,,
USGS,9163500,2/9/08,1.3,A,0,A,,,,,
USGS,9163500,2/10/08,1.9,A,0.4,A,,,,,
USGS,9163500,2/11/08,2.5,A,1,A,,,,,
USGS,9163500,2/12/08,2.8,A,1.1,A,,,,,
USGS,9163500,2/13/08,3,A,1.3,A,,,,,
USGS,9163500,2/14/08,3.5,A,2.3,A,,,,,
USGS,9163500,2/15/08,3.4,A,2.3,A,,,,,
USGS,9163500,2/16/08,3.5,A,2.1,A,,,,,
USGS,9163500,2/17/08,4.3,A,2.7,A,,,,,
USGS,9163500,2/18/08,3.8,A,2.5,A,,,,,
USGS,9163500,2/19/08,3.8,A,2.2,A,,,,,
USGS,9163500,2/20/08,3.8,A,2.5,A,,,,,
USGS,9163500,2/21/08,3.4,A,2.5,A,,,,,
USGS,9163500,2/22/08,4.4,A,3.1,A,,,,,
USGS,9163500,2/23/08,6,A,4.3,A,,,,,
USGS,9163500,2/24/08,5.2,A,4.6,A,,,,,
USGS,9163500,2/25/08,5.7,A,4.3,A,,,,,
USGS,9163500,2/26/08,5.7,A,4.2,A,,,,,
USGS,9163500,2/27/08,6.1,A,4.4,A,,,,,
USGS,9163500,2/28/08,6.8,A,5.1,A,,,,,
USGS,9163500,2/29/08,7.2,A,5.5,A,,,,,
USGS,9163500,3/1/08,7.5,A,5.9,A,,,,,
USGS,9163500,3/2/08,7,A,5.1,A,,,,,
USGS,9163500,3/3/08,5.4,A,3.9,A,,,,,
USGS,9163500,3/4/08,5,A,3.8,A,,,,,
USGS,9163500,3/5/08,5,A,3.2,A,,,,,
USGS,9163500,3/6/08,5.3,A,3.3,A,,,,,
USGS,9163500,3/7/08,5.6,A,3.6,A,,,,,
USGS,9163500,3/8/08,5.7,A,4.5,A,,,,,
USGS,9163500,3/9/08,6.3,A,4.3,A,,,,,
USGS,9163500,3/10/08,6.6,A,5,A,,,,,
USGS,9163500,3/11/08,7.4,A,5.4,A,,,,,
USGS,9163500,3/12/08,6.7,A,5.6,A,,,,,
USGS,9163500,3/13/08,7,A,5.4,A,,,,,
USGS,9163500,3/14/08,7.4,A,6.3,A,,,,,
USGS,9163500,3/15/08,7,A,5.6,A,,,,,
USGS,9163500,3/16/08,6.5,A,5.4,A,,,,,
USGS,9163500,3/17/08,7,A,5.5,A,,,,,
USGS,9163500,3/18/08,7.7,A,5.4,A,,,,,
USGS,9163500,3/19/08,8.7,A,6.1,A,,,,,
USGS,9163500,3/20/08,8.5,A,7.1,A,,,,,
USGS,9163500,3/21/08,9.5,A,7.4,A,,,,,
USGS,9163500,3/22/08,9.7,A,7.7,A,,,,,
USGS,9163500,3/23/08,9.7,A,7.6,A,,,,,
USGS,9163500,3/24/08,10,A,7.5,A,,,,,
USGS,9163500,3/25/08,9.7,A,8.3,A,,,,,
USGS,9163500,3/26/08,11,A,8.6,A,,,,,
USGS,9163500,3/27/08,11.6,A,9.9,A,,,,,
USGS,9163500,3/28/08,10.8,A,9.4,A,,,,,
USGS,9163500,3/29/08,10.2,A,9.2,A,,,,,
USGS,9163500,3/30/08,10.7,A,9.8,A,,,,,
USGS,9163500,3/31/08,10.7,A,9.3,A,,,,,
USGS,9163500,4/1/08,9.3,A,7.5,A,,,,,
USGS,9163500,4/2/08,8.7,A,7,A,,,,,
USGS,9163500,4/3/08,9.1,A,8.2,A,,,,,
USGS,9163500,4/4/08,9.3,A,7.8,A,,,,,
USGS,9163500,4/5/08,9.3,A,8.3,A,,,,,
USGS,9163500,4/6/08,9.4,A,7.6,A,,,,,
USGS,9163500,4/7/08,9.1,A,7.9,A,,,,,
USGS,9163500,4/8/08,10,A,8.2,A,,,,,
USGS,9163500,4/9/08,9.7,A,8.7,A,,,,,
USGS,9163500,4/10/08,8.7,A,7.7,A,,,,,
USGS,9163500,4/11/08,8.3,A,7.1,A,,,,,
USGS,9163500,4/12/08,8.7,A,6.1,A,,,,,
USGS,9163500,4/13/08,9.8,A,7.7,A,,,,,
USGS,9163500,4/14/08,11.3,A,9.2,A,,,,,
USGS,9163500,4/15/08,11.9,A,10.6,A,,,,,
USGS,9163500,4/16/08,11.6,A,9.1,A,,,,,
USGS,9163500,4/17/08,9.1,A,7.2,A,,,,,
USGS,9163500,4/18/08,9.9,A,7.4,A,,,,,
USGS,9163500,4/19/08,10.9,A,8.5,A,,,,,
USGS,9163500,4/20/08,10.8,A,9.3,A,,,,,
USGS,9163500,4/21/08,10.6,A,8.5,A,,,,,
USGS,9163500,4/22/08,10.4,A,8.1,A,,,,,
USGS,9163500,4/23/08,10.6,A,8.6,A,,,,,
USGS,9163500,4/24/08,10.2,A,8.7,A,,,,,
USGS,9163500,4/25/08,10.1,A,8,A,,,,,
USGS,9163500,4/26/08,9.6,A,7.4,A,,,,,
USGS,9163500,4/27/08,10.1,A,7.6,A,,,,,
USGS,9163500,4/28/08,10.6,A,8.1,A,,,,,
USGS,9163500,4/29/08,11.1,A,8.8,A,,,,,
USGS,9163500,4/30/08,11,A,9.2,A,,,,,
USGS,9163500,5/1/08,10.5,A,8.8,A,,,,,
USGS,9163500,5/2/08,9.4,A,7.1,A,,,,,
USGS,9163500,5/3/08,9.3,A,6.9,A,,,,,
USGS,9163500,5/4/08,10.3,A,7.5,A,,,,,
USGS,9163500,5/5/08,11.6,A,8.5,A,,,,,
USGS,9163500,5/6/08,12.7,A,10.1,A,,,,,
USGS,9163500,5/7/08,12.6,A,10.6,A,,,,,
USGS,9163500,5/8/08,12.8,A,10.9,A,,,,,
USGS,9163500,5/9/08,12.4,A,10.6,A,,,,,
USGS,9163500,5/10/08,12.1,A,10.1,A,,,,,
USGS,9163500,5/11/08,12,A,9.9,A,,,,,
USGS,9163500,5/12/08,11.6,A,10.1,A,,,,,
USGS,9163500,5/13/08,10.6,A,9.2,A,,,,,
USGS,9163500,5/14/08,10.9,A,8.9,A,,,,,
USGS,9163500,5/15/08,11.9,A,9.8,A,,,,,
USGS,9163500,5/16/08,13.1,A,10.6,A,,,,,
USGS,9163500,5/17/08,14.1,A,11.1,A,,,,,
USGS,9163500,5/18/08,14.2,A,12,A,,,,,
USGS,9163500,5/19/08,14.4,A,12,A,,,,,
USGS,9163500,5/20/08,14.4,A,12.6,A,,,,,
USGS,9163500,5/21/08,14,A,12.5,A,,,,,
USGS,9163500,5/22/08,12.9,A,11.3,A,,,,,
USGS,9163500,5/23/08,11.3,A,9.7,A,,,,,
USGS,9163500,5/24/08,10,A,9.2,A,,,,,
USGS,9163500,5/25/08,11.2,A,9.5,A,,,,,
USGS,9163500,5/26/08,12.2,A,10.5,A,,,,,
USGS,9163500,5/27/08,13,A,11.1,A,,,,,
USGS,9163500,5/28/08,13.2,A,12,A,,,,,
USGS,9163500,5/29/08,13.1,A,11.7,A,,,,,
USGS,9163500,5/30/08,13.2,A,11.9,A,,,,,
USGS,9163500,5/31/08,13.1,A,11.7,A,,,,,
USGS,9163500,6/1/08,13.2,A,12,A,,,,,
USGS,9163500,6/2/08,13.7,A,12.4,A,,,,,
USGS,9163500,6/3/08,13.7,A,12.9,A,,,,,
USGS,9163500,6/4/08,13.4,A,11.4,A,,,,,
USGS,9163500,6/5/08,11.4,A,10.4,A,,,,,
USGS,9163500,6/6/08,12.4,A,10.1,A,,,,,
USGS,9163500,6/7/08,13.8,A,12,A,,,,,
USGS,9163500,6/8/08,14.2,A,12.7,A,,,,,
USGS,9163500,6/9/08,14,A,12.9,A,,,,,
USGS,9163500,6/10/08,13.8,A,12.4,A,,,,,
USGS,9163500,6/11/08,13.8,A,13,A,,,,,
USGS,9163500,6/12/08,13.6,A,12.4,A,,,,,
USGS,9163500,6/13/08,13.3,A,11.8,A,,,,,
USGS,9163500,6/14/08,14.4,A,12.3,A,,,,,
USGS,9163500,6/15/08,15.4,A,13.6,A,,,,,
USGS,9163500,6/16/08,16.1,A,14.7,A,,,,,
USGS,9163500,6/17/08,16.2,A,15.1,A,,,,,
USGS,9163500,6/18/08,16,A,14.8,A,,,,,
USGS,9163500,6/19/08,16.1,A,14.7,A,,,,,
USGS,9163500,6/20/08,16,A,14.6,A,,,,,
USGS,9163500,6/21/08,15.8,A,14.5,A,,,,,
USGS,9163500,6/22/08,16.1,A,14.8,A,,,,,
USGS,9163500,6/23/08,16,A,15.3,A,,,,,
USGS,9163500,6/24/08,16,A,14.7,A,,,,,
USGS,9163500,6/25/08,16.5,A,15,A,,,,,
USGS,9163500,6/26/08,16.6,A,15.4,A,,,,,
USGS,9163500,6/27/08,16.6,A,15.5,A,,,,,
USGS,9163500,6/28/08,17.2,A,15.9,A,,,,,
USGS,9163500,6/29/08,17.7,A,16.3,A,,,,,
USGS,9163500,6/30/08,17.9,A,16.8,A,,,,,
USGS,9163500,7/1/08,17.7,A,16.7,A,,,,,
